X,Y,OBJECTID,NAME,CLASS,STATE_ABBR,STATE_FIPS,PLACE_FIPS,POPULATION,POP_CLASS,POP_SQMI,SQMI,CAPITAL
-97.626025,35.265888112,3293,Newcastle,city,OK,40,4051150,10984,6,179.4,61.21,
-97.618231163,35.5284206200001,3294,Warr Acres,city,OK,40,4078500,10452,6,3680.3,2.84,
-123.808326435,46.184941516,3295,Astoria,city,OR,41,4103150,10181,6,1650.1,6.17,
-117.831975292,44.7748978810001,3296,Baker City,city,OR,41,4103650,10099,6,1410.5,7.16,
-123.058070294,43.7958545590001,3297,Cottage Grove,city,OR,41,4115950,10574,6,2718.3,3.89,
-122.4383975,45.5448986370001,3298,Fairview,city,OR,41,4124250,10424,6,3217.3,3.24,
-122.5718565,45.1467246710001,3299,Molalla,city,OR,41,4149450,10228,6,4157.7,2.46,
-123.22840132,44.8505081980001,3300,Monmouth,city,OR,41,4149550,11110,6,4915.9,2.26,
-124.238281535,43.399632798,3301,North Bend,city,OR,41,4153000,10317,6,2618.5,3.94,
-120.858940883,44.2993695070001,3302,Prineville,city,OR,41,4159850,10736,6,836.8,12.83,
-123.1178925,44.1064445820001,3303,Santa Clara,Census Designated Place,OR,41,4165400,11239,6,2312.6,4.86,
-122.780719445,45.002880315,3304,Silverton,city,OR,41,4167650,10484,6,2961.6,3.54,
-79.975781583,40.37336385,3305,Brentwood,borough,PA,42,4208416,10082,6,6953.1,1.45,
-74.897113701,40.09208604,3306,Croydon,Census Designated Place,PA,42,4217448,10014,6,3973.8,2.52,
-75.4901915679999,40.6864594850001,3307,Northampton,borough,PA,42,4254696,10395,6,3937.5,2.64,
-76.838235238,40.2904445410001,3308,Progress,Census Designated Place,PA,42,4262736,11168,6,3710.3,3.01,
-80.246730784,40.1739641410001,3309,Washington,city,PA,42,4281328,13176,6,4512.3,2.92,
-77.582198261,39.752453427,3310,Waynesboro,borough,PA,42,4281824,10951,6,3211.4,3.41,
-76.831527254,39.984319095,3311,Weigelstown,Census Designated Place,PA,42,4282008,15136,6,2433.4,6.22,
-75.605821904,39.960127852,3312,West Chester,borough,PA,42,4282704,18671,6,10092.4,1.85,
-79.93577425,40.351647572,3313,West Mifflin,borough,PA,42,4283512,19589,6,1351,14.5,
-79.987996,40.355473116,3314,Whitehall,borough,PA,42,4284512,15064,6,4523.7,3.33,
-75.8774505,41.2424584980001,3315,Wilkes-Barre,city,PA,42,4285152,44328,6,6156.7,7.2,
-79.874806,40.442350989,3316,Wilkinsburg,borough,PA,42,4285188,14349,6,6377.3,2.25,
-77.01016925,41.246482632,3317,Williamsport,city,PA,42,4285312,27754,6,2930.7,9.47,
-75.117812553,40.14951898,3318,Willow Grove,Census Designated Place,PA,42,4285408,13730,6,5384.3,2.55,
-75.9702351989999,40.3316872500001,3319,Wyomissing,borough,PA,42,4286880,11114,6,2453.4,4.53,
-75.252716248,39.9324832830001,3320,Yeadon,borough,PA,42,4286968,12054,6,7581.1,1.59,
-76.7311309999999,39.9586080890001,3321,York,city,PA,42,4287048,44800,6,8389.5,5.34,
-71.393481519,41.8899272200001,3322,Central Falls,city,RI,44,4414140,22583,6,17781.9,1.27,
-71.440128074,41.7775475550001,3323,Cranston,city,RI,44,4419180,82934,7,2869.7,28.9,
-71.355938653,41.806540919,3324,East Providence,city,RI,44,4422960,47139,6,3423.3,13.77,
-71.305404998,41.4831862020001,3325,Newport,city,RI,44,4449960,25163,6,3133.6,8.03,
-71.287779611,41.515948532,3326,Newport East,Census Designated Place,RI,44,4450140,12337,6,2070,5.96,
-71.359339865,41.8774369490001,3327,Pawtucket,city,RI,44,4454640,75604,7,8581.6,8.81,
-71.42188958,41.8235347740001,3328,Providence,city,RI,44,4459000,190934,8,10150.7,18.81,State
-71.392255076,41.9232179860001,3329,Valley Falls,Census Designated Place,RI,44,4472500,12094,6,3295.4,3.67,
-71.461566245,41.6990957370001,3330,Warwick,city,RI,44,4474300,82823,7,2320.6,35.69,
-71.8152451349999,41.343549194,3331,Westerly,Census Designated Place,RI,44,4476820,18423,6,1131.6,16.28,
-71.499291162,42.0010057910001,3332,Woonsocket,city,RI,44,4480780,43240,6,5445.8,7.94,
-81.717662085,33.5552050210001,3333,Aiken,city,SC,45,4500550,32025,6,1522.1,21.04,
-82.6478125679999,34.521193021,3334,Anderson,city,SC,45,4501360,28106,6,1937,14.51,
-80.6681425849999,32.4326159170001,3335,Beaufort,city,SC,45,4504690,13607,6,556.1,24.47,
-82.4660909999999,34.8776676260001,3336,Berea,Census Designated Place,SC,45,4505770,15578,6,1964.4,7.93,
-80.8588591399999,32.2350482840001,3337,Bluffton,town,SC,45,4507210,27716,6,533.8,51.92,
-81.063188161,33.971644004,3338,Cayce,city,SC,45,4512655,13781,6,774.2,17.8,
-79.936135457,32.7812451770001,3339,Charleston,city,SC,45,4513330,150227,8,1296.6,115.86,
-82.838643222,34.6822853210001,3340,Clemson,city,SC,45,4514950,17681,6,2207.4,8.01,
-81.043497781,33.9997338270001,3341,Columbia,city,SC,45,4516000,136632,8,978.4,139.65,State
-79.050922853,33.8376934070001,3342,Conway,city,SC,45,4516405,24849,6,1014.2,24.5,
-80.954604718,34.075404915,3343,Dentsville,Census Designated Place,SC,45,4519285,14431,6,2116,6.82,
-82.61139925,34.824487956,3344,Easley,city,SC,45,4521985,22921,6,1807.6,12.68,
-82.227112189,34.806866031,3345,Five Forks,Census Designated Place,SC,45,4525540,17737,6,2330.7,7.61,
-79.787580212,34.1769238370001,3346,Florence,city,SC,45,4525810,39899,6,1719,23.21,
-80.9815556309999,34.0247449,3347,Forest Acres,city,SC,45,4526305,10617,6,2136.2,4.97,
-80.9358086999999,35.012425125,3348,Fort Mill,town,SC,45,4526890,24521,6,1232.2,19.9,
-81.6578706459999,35.0746525180001,3349,Gaffney,city,SC,45,4528060,12764,6,1532.3,8.33,
-82.402896047,34.7841412670001,3350,Gantt,Census Designated Place,SC,45,4528375,15006,6,1531.2,9.8,
-80.0362438929999,32.997673653,3351,Goose Creek,city,SC,45,4529815,45946,6,1101.8,41.7,
-82.3985654419999,34.848594641,3352,Greenville,city,SC,45,4530850,70720,7,2364.4,29.91,
-82.155019464,34.187987756,3353,Greenwood,city,SC,45,4530895,22545,6,1369.7,16.46,
-82.2304681849999,34.937732152,3354,Greer,city,SC,45,4530985,35308,6,1411.8,25.01,
-79.9969490839999,32.909715126,3355,Hanahan,city,SC,45,4532065,20325,6,1765.9,11.51,
-80.748259999,32.161698861,3356,Hilton Head Island,town,SC,45,4534045,37661,6,913.2,41.24,
-81.1944277429999,34.10106618,3357,Irmo,town,SC,45,4535890,11569,6,1686.4,6.86,
-80.107752026,33.0092423450001,3358,Ladson,Census Designated Place,SC,45,4539220,15550,6,2211.9,7.03,
-81.2193002,33.987745526,3359,Lexington,town,SC,45,4541335,23568,6,1967.3,11.98,
-82.300135498,34.787026966,3360,Mauldin,city,SC,45,4545115,24724,6,2075.9,11.91,
-79.854872046,32.8190646580001,3361,Mount Pleasant,town,SC,45,4548535,90801,7,1813.1,50.08,
-78.8829895489999,33.6963964830001,3362,Myrtle Beach,city,SC,45,4549075,35682,6,1510.7,23.62,
-81.6139377499999,34.278477652,3363,Newberry,city,SC,45,4549570,10691,6,1189.2,8.99,
-81.9812855,33.5061861730001,3364,North Augusta,city,SC,45,4550695,24379,6,1159.8,21.02,
-80.008978822,32.8768631350001,3365,North Charleston,city,SC,45,4550875,114852,8,1471.9,78.03,
-78.6713450669999,33.8279814650001,3366,North Myrtle Beach,city,SC,45,4551280,18790,6,886.3,21.2,
-81.142849987,33.980900831,3367,Oak Grove,Census Designated Place,SC,45,4551720,12899,6,1683.9,7.66,
-80.865525964,33.4920967370001,3368,Orangeburg,city,SC,45,4553080,13240,6,1467.8,9.02,
-82.4545189999999,34.8460496970001,3369,Parker,Census Designated Place,SC,45,4554535,13407,6,1943,6.9,
-80.68993667,32.3735253150001,3370,Port Royal,town,SC,45,4558030,14220,6,808,17.6,
-81.2321266,33.9296347960001,3371,Red Bank,Census Designated Place,SC,45,4559110,10924,6,860.8,12.69,
-79.0099727579999,33.7575032250001,3372,Red Hill,Census Designated Place,SC,45,4559190,15906,6,1430.4,11.12,
-81.0265114549999,34.939571954,3373,Rock Hill,city,SC,45,4561405,74372,7,1899.7,39.15,
-81.111754,34.0509182210001,3374,St. Andrews,Census Designated Place,SC,45,4562395,20675,6,3334.7,6.2,
-81.1435140899999,34.0474029210001,3375,Seven Oaks,Census Designated Place,SC,45,4565207,14652,6,1885.7,7.77,
-82.257289788,34.729394267,3376,Simpsonville,city,SC,45,4566580,23354,6,2492.4,9.37,
-78.98584776,33.6772069200001,3377,Socastee,Census Designated Place,SC,45,4567390,22213,6,1633.3,13.6,
-81.925160574,34.943529346,3378,Spartanburg,city,SC,45,4568290,38732,6,1918.4,20.19,
-80.180658862,33.004809105,3379,Summerville,town,SC,45,4570270,50915,7,2566.3,19.84,
-80.340959579,33.9299790540001,3380,Sumter,city,SC,45,4570405,43463,6,1323.9,32.83,
-82.29052425,34.913221143,3381,Taylors,Census Designated Place,SC,45,4571395,23222,6,2190.8,10.6,
-82.333662406,34.882139911,3382,Wade Hampton,Census Designated Place,SC,45,4573870,21482,6,2408.3,8.92,
-81.06956225,33.992258303,3383,West Columbia,city,SC,45,4575850,17416,6,1901.3,9.16,
-98.468052616,45.4646934720001,3384,Aberdeen,city,SD,46,4600100,28495,6,1717.6,16.59,
-96.785569102,44.302663963,3385,Brookings,city,SD,46,4607580,23377,6,1726.5,13.54,
-98.210171897,44.362240732,3386,Huron,city,SD,46,4631060,14263,6,1319.4,10.81,
-98.0332265,43.718807315,3387,Mitchell,city,SD,46,4643100,15660,6,1273.2,12.3,
-100.346946312,44.366582814,3388,Pierre,city,SD,46,4649600,14091,6,1079.8,13.05,State
-103.225776617,44.0715038210001,3389,Rapid City,city,SD,46,4652980,74703,7,1364.2,54.76,
-96.730773268,43.538430959,3390,Sioux Falls,city,SD,46,4659020,192517,8,2417.6,79.63,
-103.861936184,44.4931247170001,3391,Spearfish,city,SD,46,4660020,12193,6,727.9,16.75,
-96.9244019019999,42.7825485870001,3392,Vermillion,city,SD,46,4666700,11695,6,2559.1,4.57,
-97.1024491379999,44.899586158,3393,Watertown,city,SD,46,4669300,22655,6,868,26.1,
-97.392184823,42.8901363420001,3394,Yankton,city,SD,46,4673060,15411,6,1747.3,8.82,
-89.6786241839999,35.2886703030001,3395,Arlington,town,TN,47,4701740,14549,6,631.7,23.03,
-84.608391,35.4454480810001,3396,Athens,city,TN,47,4702320,14084,6,908.1,15.51,
-89.8500001849999,35.2032056560001,3397,Bartlett,city,TN,47,4703440,57786,7,1789.6,32.29,
-86.790080845,36.031877992,3398,Brentwood,city,TN,47,4708280,45373,6,1102.6,41.15,
-82.215299305,36.589011677,3399,Bristol,city,TN,47,4708540,27147,6,827.1,32.82,
-89.257462361,35.5881030730001,3400,Brownsville,city,TN,47,4708920,9788,5,992.7,9.86,
-85.305213776,35.0429215980001,3401,Chattanooga,city,TN,47,4714000,181099,8,1206.7,150.08,
-87.3550076989999,36.5306789970001,3402,Clarksville,city,TN,47,4715160,166722,8,1665.6,100.1,
-84.8709566059999,35.181612053,3403,Cleveland,city,TN,47,4715400,47356,6,1747.5,27.1,
-89.668505372,35.039431709,3404,Collierville,town,TN,47,4716420,51324,7,1410.4,36.39,
-87.04890414,35.620737546,3405,Columbia,city,TN,47,4716540,41690,6,1258.4,33.13,
-85.506981944,36.1478197270001,3406,Cookeville,city,TN,47,4716920,34842,6,969.2,35.95,
-85.027750722,35.9539661750001,3407,Crossville,city,TN,47,4718540,12071,6,579.8,20.82,
-87.3660739649999,36.0637315650001,3408,Dickson,city,TN,47,4720620,16058,6,791,20.3,
-89.378183985,36.0459570420001,3409,Dyersburg,city,TN,47,4722200,16164,6,927.4,17.43,
-85.24979025,34.998705439,3410,East Ridge,city,TN,47,4722720,22167,6,2677.2,8.28,
-82.2435584999999,36.3416404450001,3411,Elizabethton,city,TN,47,4723500,14546,6,1499.6,9.7,
-84.18212497,35.873134921,3412,Farragut,town,TN,47,4725760,23506,6,1456.4,16.14,
-86.852419429,35.9214829740001,3413,Franklin,city,TN,47,4727740,83454,7,1942.6,42.96,
-86.4707869329999,36.3784063900001,3414,Gallatin,city,TN,47,4728540,44431,6,1358.3,32.71,
-89.782403518,35.0829436120001,3415,Germantown,city,TN,47,4728960,41333,6,2065.6,20.01,
-86.7031372549999,36.332355498,3416,Goodlettsville,city,TN,47,4729920,17789,6,1219.3,14.59,
-82.819660442,36.168026791,3417,Greeneville,town,TN,47,4730980,15479,6,910.5,17,
-86.598966794,36.3077857210001,3418,Hendersonville,city,TN,47,4733280,61753,7,1671.3,36.95,
-88.81715976,35.6161235820001,3419,Jackson,city,TN,47,4737640,68205,7,1166.9,58.45,
-82.3446690219999,36.3210344350001,3420,Johnson City,city,TN,47,4738320,71046,7,1629.1,43.61,
-82.5594659659999,36.547521223,3421,Kingsport,city,TN,47,4739560,55442,7,1035.9,53.52,
-83.921606773,35.960373314,3422,Knoxville,city,TN,47,4740000,190740,8,1829.6,104.25,
-89.730748171,35.2586045190001,3423,Lakeland,city,TN,47,4740350,13904,6,581.8,23.9,
-86.5573563249999,36.021005911,3424,La Vergne,city,TN,47,4741200,38719,6,1551.9,24.95,
-87.331984608,35.2496282660001,3425,Lawrenceburg,city,TN,47,4741340,11633,6,918.2,12.67,
-86.2927786669999,36.2044124170001,3426,Lebanon,city,TN,47,4741520,38431,6,969,39.66,
-86.7889260159999,35.449425497,3427,Lewisburg,city,TN,47,4741860,12288,6,884.7,13.89,
-85.781686296,35.685899444,3428,McMinnville,city,TN,47,4745100,13788,6,1246.7,11.06,
-86.077462321,35.4629329910001,3429,Manchester,city,TN,47,4745500,12212,6,854.6,14.29,
-88.851794271,36.3391012320001,3430,Martin,city,TN,47,4746240,10825,6,869.5,12.45,
-83.9785245959999,35.7468671010001,3431,Maryville,city,TN,47,4746380,31907,6,1849.7,17.25,
-90.042194461,35.141042269,3432,Memphis,city,TN,47,4748000,633104,10,2078.3,304.62,
-85.196119357,35.185894795,3433,Middle Valley,Census Designated Place,TN,47,4748360,11695,6,1188.5,9.84,
-89.893160806,35.336779451,3434,Millington,city,TN,47,4749060,10582,6,472,22.42,
-83.2996170059999,36.202873939,3435,Morristown,city,TN,47,4750280,30431,6,1099.8,27.67,
-86.508357808,36.1710550720001,3436,Mount Juliet,city,TN,47,4750780,39289,6,1547.4,25.39,
-86.4092143089999,35.850863813,3437,Murfreesboro,city,TN,47,4751560,152769,8,2424.1,63.02,
-86.777307917,36.166471098,3438,Nashville-Davidson metropolitan government (balance),unknown,TN,47,4752006,689447,10,1385.9,497.47,State
-84.2558101829999,36.001852077,3439,Oak Ridge,city,TN,47,4755120,31402,6,349.1,89.95,
-88.306677118,36.293589797,3440,Paris,city,TN,47,4756720,10316,6,796,12.96,
-86.5288220749999,36.591241267,3441,Portland,city,TN,47,4760280,13156,6,906.1,14.52,
-85.296170171,35.1116789660001,3442,Red Bank,city,TN,47,4761960,11899,6,1813.9,6.56,
-83.568841842,35.866866326,3443,Sevierville,city,TN,47,4767120,17889,6,739.2,24.2,
-83.7741654559999,35.8761077820001,3444,Seymour,Census Designated Place,TN,47,4767200,14705,6,917.3,16.03,
-86.451800093,35.4997972350001,3445,Shelbyville,city,TN,47,4767760,23557,6,1277.5,18.44,
-86.523243911,35.973956806,3446,Smyrna,town,TN,47,4769420,53070,7,1601.9,33.13,
-85.173477235,35.245175316,3447,Soddy-Daisy,city,TN,47,4769560,13070,6,543.7,24.04,
-86.870569819,36.494435278,3448,Springfield,city,TN,47,4770500,18782,6,1429.4,13.14,
-86.912431935,35.7429932360001,3449,Spring Hill,city,TN,47,4770580,50005,7,1864.5,26.82,
-86.217399383,35.372132843,3450,Tullahoma,city,TN,47,4775320,20339,6,865.5,23.5,
-89.0477294299999,36.426501461,3451,Union City,city,TN,47,4775940,11170,6,921.6,12.12,
-86.664974145,36.466303086,3452,White House,city,TN,47,4780200,12982,6,1157,11.22,
-99.7383460519999,32.4543614460001,3453,Abilene,city,TX,48,4801000,125182,8,1116.8,112.09,
-96.8318525,32.967129791,3454,Addison,town,TX,48,4801240,16661,6,3821.3,4.36,
-98.11825265,26.179455134,3455,Alamo,city,TX,48,4801576,19493,6,2595.6,7.51,
-95.378468013,29.9123282630001,3456,Aldine,Census Designated Place,TX,48,4801696,15999,6,2030.3,7.88,
-98.065249052,27.755612844,3457,Alice,city,TX,48,4801852,17891,6,1422.2,12.58,
-96.672667511,33.1088539720001,3458,Allen,city,TX,48,4801924,104627,8,3949.7,26.49,
-98.309194,26.2920261620001,3459,Alton,city,TX,48,4802212,18198,6,2489.5,7.31,
-95.24504228,29.420523465,3460,Alvin,city,TX,48,4802272,27098,6,1097.1,24.7,
-101.843662037,35.2023628310001,3461,Amarillo,city,TX,48,4803000,200393,8,1929.5,103.86,
-102.552324739,32.3211197700001,3462,Andrews,city,TX,48,4803216,13487,6,1937.8,6.96,
-95.429007054,29.1689129740001,3463,Angleton,city,TX,48,4803264,19429,6,1653.5,11.75,
-97.1063379719999,32.733293928,3464,Arlington,city,TX,48,4804000,394266,9,3963.7,99.47,
-95.198339486,29.969243942,3465,Atascocita,Census Designated Place,TX,48,4804462,88174,7,3669.3,24.03,
-95.852250265,32.204040456,3466,Athens,city,TX,48,4804504,12857,6,636.5,20.2,
-97.7415888199999,30.266944569,3467,Austin,city,TX,48,4805000,961855,10,2945.9,326.51,State
-97.5379091679999,32.8954149350001,3468,Azle,city,TX,48,4805168,13369,6,1517.5,8.81,
-96.615099105,32.7194045210001,3469,Balch Springs,city,TX,48,4805372,27685,6,3062.5,9.04,
-95.9601073329999,28.981506505,3470,Bay City,city,TX,48,4805984,18061,6,1944.1,9.29,
-95.000012426,29.727436739,3471,Baytown,city,TX,48,4806128,83701,7,2230.2,37.53,
-94.102220487,30.0811191110001,3472,Beaumont,city,TX,48,4807000,115282,8,1352.8,85.22,
-97.1350124589999,32.846389765,3473,Bedford,city,TX,48,4807132,49928,6,4972.9,10.04,
-97.749406184,28.4058823940001,3474,Beeville,city,TX,48,4807192,13669,6,2142.5,6.38,
-95.462216902,29.703920489,3475,Bellaire,city,TX,48,4807300,17202,6,4778.3,3.6,
-97.478819958,31.056508384,3476,Belton,city,TX,48,4807492,23054,6,1090.5,21.14,
-97.450772316,32.6768878400001,3477,Benbrook,city,TX,48,4807552,24520,6,2215,11.07,
-101.480156126,32.2387240200001,3478,Big Spring,city,TX,48,4808236,26144,6,1376,19,
-98.729282013,29.785335559,3479,Boerne,city,TX,48,4809160,17850,6,1490,11.98,
-96.1858715,33.586342824,3480,Bonham,city,TX,48,4809328,10408,6,1058.8,9.83,
-101.39395325,35.6626795190001,3481,Borger,city,TX,48,4809556,12551,6,1427.9,8.79,
-96.395176184,30.157699344,3482,Brenham,city,TX,48,4810156,17369,6,1333,13.03,
-97.4978939279999,25.9058624460001,3483,Brownsville,city,TX,48,4810768,186738,8,1286.3,145.18,
-98.981654541,31.722610205,3484,Brownwood,city,TX,48,4810780,18862,6,1258.3,14.99,
-97.738941669,30.511951477,3485,Brushy Creek,Census Designated Place,TX,48,4810897,22519,6,3469.8,6.49,
-96.368551084,30.6673543810001,3486,Bryan,city,TX,48,4810912,83980,7,1547.7,54.26,
-98.562574398,34.0649731010001,3487,Burkburnett,city,TX,48,4811368,10939,6,947.9,11.54,
-97.3387925,32.5404966950001,3488,Burleson,city,TX,48,4811428,47641,6,1682.2,28.32,
-101.910541,34.9826560970001,3489,Canyon,city,TX,48,4812532,14836,6,1882.7,7.88,
-98.261675603,29.8762177290001,3490,Canyon Lake,Census Designated Place,TX,48,4812580,31124,6,199.3,156.14,
-96.8901086229999,32.97427994,3491,Carrollton,city,TX,48,4813024,133434,8,3564.9,37.43,
-96.9592507689999,32.58085727,3492,Cedar Hill,city,TX,48,4813492,49148,6,1369.8,35.88,
-97.816670313,30.5150887660001,3493,Cedar Park,city,TX,48,4813552,77595,7,3019.3,25.7,
-95.109807914,29.775229908,3494,Channelview,Census Designated Place,TX,48,4814236,45688,6,2940,15.54,
-98.219755403,29.569889818,3495,Cibolo,city,TX,48,4814920,32276,6,1541.4,20.94,
-95.761065708,29.7394648550001,3496,Cinco Ranch,Census Designated Place,TX,48,4814929,16899,6,3832,4.41,
-97.389010315,32.3500899810001,3497,Cleburne,city,TX,48,4815364,31352,6,812.2,38.6,
-95.171852496,29.7815827270001,3498,Cloverleaf,Census Designated Place,TX,48,4815628,24100,6,7850.2,3.07,
-95.3995925,29.02099889,3499,Clute,city,TX,48,4815652,10604,6,1863.6,5.69,
-96.32474071,30.6231898230001,3500,College Station,city,TX,48,4815976,120511,8,2349.1,51.3,
-97.1486271159999,32.8913285150001,3501,Colleyville,city,TX,48,4815988,26057,6,1971,13.22,
-95.455290232,30.3084776790001,3502,Conroe,city,TX,48,4816432,89956,7,1236.3,72.76,
-98.3079143909999,29.5130501260001,3503,Converse,city,TX,48,4816468,27466,6,3212.4,8.55,
-97.007622,32.9627444540001,3504,Coppell,city,TX,48,4816612,42983,6,2918.1,14.73,
-97.914878361,31.11732226,3505,Copperas Cove,city,TX,48,4816624,36670,6,2033.8,18.03,
-97.068081664,33.1433896290001,3506,Corinth,city,TX,48,4816696,22634,6,2890.7,7.83,
-97.402771346,27.792643705,3507,Corpus Christi,city,TX,48,4817000,317863,9,1874.2,169.6,
-96.457150285,32.0895393270001,3508,Corsicana,city,TX,48,4817060,25109,6,1045.8,24.01,
-97.358409312,32.578052518,3509,Crowley,city,TX,48,4817960,18070,6,2468.6,7.32,
-96.795758948,32.778646237,3510,Dallas,city,TX,48,4819000,1304379,10,3401.8,383.44,
-95.1158935,29.68764831,3511,Deer Park,city,TX,48,4819624,34495,6,3269.7,10.55,
-100.880091824,29.3704386900001,3512,Del Rio,city,TX,48,4819792,34673,6,1690.5,20.51,
-96.563641901,33.756166798,3513,Denison,city,TX,48,4819900,24479,6,842.4,29.06,
-97.1389034379999,33.2174912850001,3514,Denton,city,TX,48,4819972,139869,8,1428.8,97.89,
-96.863273605,32.5992596740001,3515,DeSoto,city,TX,48,4820092,56145,7,2590.9,21.67,
-95.05863164,29.4540124100001,3516,Dickinson,city,TX,48,4820344,20847,6,2055.9,10.14,
-98.036999527,26.1697920510001,3517,Donna,city,TX,48,4820884,16797,6,2023.7,8.3,
-101.964203933,35.8613406000001,3518,Dumas,city,TX,48,4821556,14501,6,2617.5,5.54,
-96.912771569,32.6459405690001,3519,Duncanville,city,TX,48,4821628,40706,6,3631.2,11.21,
-100.482876178,28.711766438,3520,Eagle Pass,city,TX,48,4821892,28130,6,2964.2,9.49,
-98.162236473,26.3182819140001,3521,Edinburg,city,TX,48,4822660,100243,8,2238.6,44.78,
-96.2716965,29.1949868660001,3522,El Campo,city,TX,48,4822864,12350,6,1336.6,9.24,
-106.487176129,31.757603213,3523,El Paso,city,TX,48,4824000,678815,10,2618.6,259.23,
-96.6430040829999,32.3210557630001,3524,Ennis,city,TX,48,4824348,20159,6,610,33.05,
-97.079839583,32.8507085790001,3525,Euless,city,TX,48,4824768,61032,7,3767.4,16.2,
-96.8804243009999,32.9271798620001,3526,Farmers Branch,city,TX,48,4825452,35991,6,2989.3,12.04,
-97.07931725,33.03018518,3527,Flower Mound,town,TX,48,4826232,75956,7,1707.6,44.48,
-97.266411013,32.662005277,3528,Forest Hill,city,TX,48,4826544,13955,6,3346.5,4.17,
-96.4487592309999,32.7456569930001,3529,Forney,city,TX,48,4826604,23455,6,1581.6,14.83,
-97.8047754999999,31.1392994720001,3530,Fort Hood,Census Designated Place,TX,48,4826736,28295,6,1455.5,19.44,
-97.3130515,32.746830808,3531,Fort Worth,city,TX,48,4827000,918915,10,2584.5,355.55,
-95.661693,29.674809178,3532,Four Corners,Census Designated Place,TX,48,4827102,12103,6,4821.9,2.51,
-98.875826051,30.2668941740001,3533,Fredericksburg,city,TX,48,4827348,10875,6,1175.7,9.25,
-95.35508361,28.9390277800001,3534,Freeport,city,TX,48,4827420,10696,6,643.9,16.61,
-95.469524136,29.535633279,3535,Fresno,Census Designated Place,TX,48,4827540,24486,6,2850.5,8.59,
-95.198009471,29.510860075,3536,Friendswood,city,TX,48,4827648,41213,6,1971.9,20.9,
-96.8213131099999,33.1564932950001,3537,Frisco,city,TX,48,4827684,200509,8,2897.9,69.19,
-97.1456342979999,33.63908488,3538,Gainesville,city,TX,48,4827984,17394,6,899.8,19.33,
-95.23338267,29.745023416,3539,Galena Park,city,TX,48,4827996,10740,6,2182.9,4.92,
-94.8194690139999,29.289178512,3540,Galveston,city,TX,48,4828068,53695,7,1278.1,42.01,
-96.631784927,32.9093138170001,3541,Garland,city,TX,48,4829000,246018,8,4297.3,57.25,
-97.723399,31.4290169430001,3542,Gatesville,city,TX,48,4829168,16135,6,1533.7,10.52,
-97.677805408,30.6357510880001,3543,Georgetown,city,TX,48,4829336,67176,7,1126.4,59.64,
-96.854777021,32.550637893,3544,Glenn Heights,city,TX,48,4829840,15819,6,2194,7.21,
-97.0072792029999,32.742794582,3545,Grand Prairie,city,TX,48,4830464,196100,8,2407,81.47,
-97.074347804,32.9342872390001,3546,Grapevine,city,TX,48,4830644,50631,7,1415.5,35.77,
-96.109427038,33.1115131760001,3547,Greenville,city,TX,48,4830920,28164,6,850.6,33.11,
-93.916421622,29.945653571,3548,Groves,city,TX,48,4831328,17335,6,3333.7,5.2,
-97.27917525,32.820200637,3549,Haltom City,city,TX,48,4831928,46073,6,3721.6,12.38,
-97.6621857329999,31.0873259050001,3550,Harker Heights,city,TX,48,4832312,33097,6,2113.5,15.66,
-97.693826515,26.1920234350001,3551,Harlingen,city,TX,48,4832372,71829,7,1768.3,40.62,
-94.796042096,32.1576212620001,3552,Henderson,city,TX,48,4833212,13271,6,1102.2,12.04,
-102.399645357,34.8235551550001,3553,Hereford,city,TX,48,4833320,14972,6,2376.5,6.3,
-97.196131524,31.452020948,3554,Hewitt,city,TX,48,4833428,16026,6,2279.7,7.03,
-98.2523879999999,26.106188956,3555,Hidalgo,city,TX,48,4833560,13964,6,1652.5,8.45,
-97.0579049999999,33.086323414,3556,Highland Village,city,TX,48,4833848,15899,6,2442.2,6.51,
-106.20142,31.6839940670001,3557,Horizon City,city,TX,48,4834832,22489,6,2579,8.72,
-95.367506986,29.758761427,3558,Houston,city,TX,48,4835000,2304580,10,3472,663.77,
-95.265600295,29.992030696,3559,Humble,city,TX,48,4835348,16795,6,1708.5,9.83,
-95.554432822,30.705010584,3560,Huntsville,city,TX,48,4835528,45941,6,1057.8,43.43,
-97.180825963,32.835266624,3561,Hurst,city,TX,48,4835576,40413,6,4053.5,9.97,
-97.550582204,30.538192984,3562,Hutto,city,TX,48,4835624,27577,6,2225.7,12.39,
-96.95363396,32.8117185900001,3563,Irving,city,TX,48,4837000,256684,9,3776.4,67.97,
-95.241124097,29.766258657,3564,Jacinto City,city,TX,48,4837156,9613,5,5196.2,1.85,
-95.2617442009999,31.964333708,3565,Jacksonville,city,TX,48,4837216,13997,6,985.7,14.2,
-95.826795048,29.7911215030001,3566,Katy,city,TX,48,4838476,21894,6,1502.7,14.57,
-97.225554317,32.9336590880001,3567,Keller,city,TX,48,4838632,45776,6,2486.5,18.41,
-99.131525901,30.0406625750001,3568,Kerrville,city,TX,48,4839040,24278,6,1086.3,22.35,
-94.859880324,32.3991885790001,3569,Kilgore,city,TX,48,4839124,13376,6,717.2,18.65,
-97.729215944,31.114465125,3570,Killeen,city,TX,48,4839148,153095,8,2758.5,55.5,
-97.86098065,27.509493708,3571,Kingsville,city,TX,48,4839352,25402,6,1826.2,13.91,
